date,sku,stock_eod_qty,oos_flag,verified_available_flag,gross_sales_qty,return_qty,net_sales_qty,demand_baseline_qty,lost_sales_qty,lost_sales_value_est,ps_prijem_qty,ps_prijem_value,ps_unit_cost,lost_purchase_cost_est,lost_profit_est,sp_unit_net_price,sp_discount_share,sp_qty,sp_net_value,method_used,confidence_score,poslato_sum,pristiglo_sum,prvi_verifikovan_dt
2026-01-11,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-12,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-13,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.033554432000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-14,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.026843545600000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-15,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.021474836480000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-16,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.01717986918400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-17,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.013743895347200009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-18,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.010995116277760009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-19,OPK-MHG,34.0,0,1,0.0,0.0,0.0,0.008796093022208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-20,OPK-MHG,33.0,0,1,1.0,0.0,1.0,0.20703687441776641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,75.0,75.0,2024-06-11
2026-01-08,OPK-PLO,22.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-09,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-10,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-11,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-12,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-13,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-14,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-15,OPK-PLO,22.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-16,OPK-PLO,20.0,0,1,2.0,0.0,2.0,0.43355443200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-17,OPK-PLO,20.0,0,1,0.0,0.0,0.0,0.3468435456000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-18,OPK-PLO,20.0,0,1,0.0,0.0,0.0,0.2774748364800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-19,OPK-PLO,19.0,0,1,1.0,0.0,1.0,0.4219798691840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-20,OPK-PLO,19.0,0,1,0.0,0.0,0.0,0.3375838953472001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-21,OPK-PLO,17.0,0,1,2.0,0.0,2.0,0.67006711627776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-22,OPK-PLO,16.0,0,1,1.0,0.0,1.0,0.7360536930222081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,40.0,40.0,2025-05-15
2026-01-06,OPK-SMEDPR,45.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-07,OPK-SMEDPR,45.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-08,OPK-SMEDPR,45.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-09,OPK-SMEDPR,45.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-10,OPK-SMEDPR,45.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-11,OPK-SMEDPR,45.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-12,OPK-SMEDPR,44.0,0,1,1.0,0.0,1.0,0.2524288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.0,1.0,1.0,4005.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-13,OPK-SMEDPR,43.0,0,1,1.0,0.0,1.0,0.40194304000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,100.0,100.0,2025-05-15
2026-01-05,OPK-SMO,36.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-06,OPK-SMO,36.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-07,OPK-SMO,36.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-08,OPK-SMO,35.0,0,1,1.0,0.0,1.0,0.30240000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-09,OPK-SMO,35.0,0,1,0.0,0.0,0.0,0.24192000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-10,OPK-SMO,35.0,0,1,0.0,0.0,0.0,0.19353600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-11,OPK-SMO,35.0,0,1,0.0,0.0,0.0,0.15482880000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-12,OPK-SMO,35.0,0,1,0.0,0.0,0.0,0.12386304000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-13,OPK-SMO,34.0,0,1,1.0,0.0,1.0,0.2990904320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-14,OPK-SMO,34.0,0,1,0.0,0.0,0.0,0.23927234560000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-15,OPK-SMO,33.0,0,1,1.0,0.0,1.0,0.3914178764800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-16,OPK-SMO,30.0,0,1,3.0,0.0,3.0,0.9131343011840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-17,OPK-SMO,30.0,0,1,0.0,0.0,0.0,0.7305074409472002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-18,OPK-SMO,30.0,0,1,0.0,0.0,0.0,0.5844059527577602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-19,OPK-SMO,28.0,0,1,2.0,0.0,2.0,0.8675247622062082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-20,OPK-SMO,28.0,0,1,0.0,0.0,0.0,0.6940198097649666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,2.0,8900.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-21,OPK-SMO,27.0,0,1,1.0,0.0,1.0,0.7552158478119733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,271.0,261.0,2024-06-11
2026-01-13,OPK-SMP,27.0,0,1,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.25,0.5,2.0,8232.5,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-14,OPK-SMP,26.0,0,1,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-15,OPK-SMP,24.0,0,1,2.0,0.0,2.0,0.8160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,2.0,8900.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-16,OPK-SMP,24.0,0,1,0.0,0.0,0.0,0.6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-17,OPK-SMP,24.0,0,1,0.0,0.0,0.0,0.52224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-18,OPK-SMP,24.0,0,1,0.0,0.0,0.0,0.41779200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-19,OPK-SMP,22.0,0,1,3.0,1.0,2.0,0.7342336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,150.0,150.0,2024-06-11
2026-01-05,P006,2.0,0,1,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-06,P006,2.0,0,1,0.0,0.0,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.5,2.0,10510.5,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-07,P006,2.0,0,1,0.0,0.0,0.0,0.25600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-08,P006,2.0,0,1,0.0,0.0,0.0,0.20480000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-09,P006,2.0,0,1,0.0,0.0,0.0,0.16384000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-10,P006,2.0,0,1,0.0,0.0,0.0,0.13107200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-11,P006,2.0,0,1,0.0,0.0,0.0,0.10485760000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-12,P006,2.0,0,1,0.0,0.0,0.0,0.08388608000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.25,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-13,P006,1.0,0,1,1.0,0.0,1.0,0.26710886400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,5390.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-14,P006,1.0,0,1,0.0,0.0,0.0,0.21368709120000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-15,P006,2.0,0,1,0.0,1.0,-1.0,0.17094967296000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-16,P006,2.0,0,1,0.0,0.0,0.0,0.13675973836800007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-17,P006,2.0,0,1,0.0,0.0,0.0,0.10940779069440006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-18,P006,2.0,0,1,0.0,0.0,0.0,0.08752623255552006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-19,P006,1.0,0,1,1.0,0.0,1.0,0.27002098604441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,25.0,25.0,2024-12-24
2026-01-20,P029,4.0,0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-13,P041,1.0,0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,10.0,10.0,2024-12-24
2026-01-09,P043,3.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,1.0,4750.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-10,P043,3.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-11,P043,3.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-12,P043,3.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-13,P043,3.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-14,P043,3.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-15,P043,3.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-16,P043,3.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-17,P043,3.0,0,1,0.0,0.0,0.0,0.033554432000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-18,P043,3.0,0,1,0.0,0.0,0.0,0.026843545600000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-19,P043,3.0,0,1,0.0,0.0,0.0,0.021474836480000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-20,P043,4.0,0,1,0.0,1.0,-1.0,0.01717986918400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-21,P043,3.0,0,1,1.0,0.0,1.0,0.2137438953472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,20.0,20.0,2024-12-24
2026-01-16,P061,11.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,0.0,0.0,0.0,EWMA_FALLBACK,0.2,35.0,34.0,2024-12-24
2026-01-13,P066,3.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,1.0,1.0,5120.5,EWMA_FALLBACK,0.2,15.0,15.0,2025-05-20
2026-01-14,P066,3.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2025-05-20
2026-01-15,P066,3.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2025-05-20
2026-01-16,P066,2.0,0,1,1.0,0.0,1.0,0.30240000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2025-05-20
2026-01-19,P068,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,5390.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-05,P069,1.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-06,P069,0.0,1,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,2.0,10780.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-07,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-08,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-09,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-10,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-11,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-12,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-13,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-14,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-15,P069,0.0,1,1,0.0,0.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-16,P069,0.0,1,1,1.0,1.0,0.0,0.2,0.2,1078.0,0.0,0.0,0.0,0.0,1078.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,15.0,15.0,2024-12-24
2026-01-05,P073,3.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,5390.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-06,P073,3.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-07,P073,3.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-08,P073,3.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-09,P073,3.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-10,P073,3.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-11,P073,3.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-12,P073,2.0,0,1,1.0,0.0,1.0,0.24194304000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,5390.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-13,P073,1.0,0,1,1.0,0.0,1.0,0.39355443200000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,1.0,1.0,5120.5,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-14,P073,1.0,0,1,0.0,0.0,0.0,0.31484354560000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.5,0.0,0.0,0.0,EWMA_FALLBACK,0.2,5.0,5.0,2025-11-27
2026-01-15,P073,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,5390.0,CONTROL_GROUP,0.7739193271518943,5.0,5.0,2025-11-27
2026-01-12,P078,1.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,6.0,6.0,2025-11-27
2026-01-13,P078,1.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,0.0,1.0,0.0,EWMA_FALLBACK,0.2,6.0,6.0,2025-11-27
